group,term,SOA-2007,PA-2008,SOA-2008,PA-2009,RTC-2009,SP-2009,SOA-2009,PA-2010,SP-2010,SOA-2010,SP-2011,SOA-2011,PA-2012,PUBA-2012,RTC-2012,SP-2012,SOA-2012,PA-2013,SP-2013,SOA-2013,SOA-2014,PA-2015,SOA-2015,USPSTF-2016,IPA-2016,PA-2016,SOA-2016,RTC-2017,SP-2017,SOA-2017,PA-2018,RTC-2018,SOA-2018,SP-2019,SOA-2019,PA-2020,SOA-2020,RTC-2021,SOA-2021,PA-2022,RTC-2022,SOA-2022,RTC-2023,SP-2023,SOA-2023,SP-2026-DRAFT
"People, participation, equity",underserved,0.0,0.0,0.0,1.2645422357106728,6.823144104803493,0.0,0.0,2.7442371020856204,1.8351991191044228,0.0,1.0924186148131965,0.0,1.2768456804310633,0.0,6.182539478090626,1.6289297931259161,0.0,1.287056501780428,2.099517111064455,1.7219113215669393,1.9855058076044871,1.436936451485433,0.0,0.0,0.6997410957945561,2.24290680722216,0.0,2.1169248138870267,3.516974574342636,0.0,2.813071405129167,4.690831556503198,0.0,1.1948382985502628,0.0,2.914814544924579,3.1220730565095223,4.328535872741045,0.9712509712509713,1.2862839257385414,3.2607605096819507,0.0,3.0795288320886907,7.769365556914735,0.0,1.4672079033599061
"People, participation, equity",women / girls / female(s),9.159606136936112,0.0,0.0,3.7936267071320184,2.2743813682678313,6.71591672263264,18.51851851851852,1.6465422612513723,4.282131277910319,4.249893752656184,4.915883766659384,5.841121495327102,1.7875839526034885,0.0,1.8032406811097659,3.2578595862518323,2.387774594078319,1.287056501780428,4.898873259150395,1.7219113215669393,48.64489228630994,1.436936451485433,6.317689530685921,102.2420214708245,3.4987054789727803,3.9250869126387795,29.302288746337215,0.7056416046290089,16.136706870513272,18.645647936265785,18.284964133339585,3.1982942430703627,5.90493061706525,4.381073761350964,10.772766446423441,20.768053632587627,20.81382037673015,2.434801428416838,31.08003108003108,3.0013291600565966,0.2508277315139962,13.796671552987842,2.7715759488798213,19.01014976691903,14.371687775083085,0.12226732527999218
"People, participation, equity",gender / sex differences,0.0,0.0,1.0185373803218578,1.2645422357106728,0.9097525473071325,2.8782500239854167,3.367003367003367,3.2930845225027445,1.2234660794029486,0.0,3.5503604981428887,0.0,2.2983222247759136,0.0,0.7728174347613282,1.6289297931259161,0.0,2.1450941696340466,2.7993561480859404,1.7219113215669393,5.956517422813462,1.7961705643567913,0.0,0.0,0.0,5.6072670180554,5.54367624930704,0.7056416046290089,2.2756894304569997,1.6950589032968897,9.37690468376389,2.55863539445629,1.9683102056884165,1.1948382985502628,0.0,1.821759090577862,8.32552815069206,1.352667460231577,1.9425019425019425,4.716374394374651,0.2508277315139962,0.8622919720617401,1.8477172992532143,7.769365556914735,0.8982304859426928,0.0
"People, participation, equity",quality of life / well-being,0.0,0.0,0.0,13.909964592817401,5.913391557496362,4.797083373309028,0.0,13.721185510428102,12.84639383373096,0.0,9.28555822591217,0.0,7.661074082586379,2.429189136666181,4.63690460856797,2.7148829885431938,4.775549188156638,9.438414346389807,8.164788765250659,0.8609556607834696,0.9927529038022436,8.26238459604124,0.9025270758122743,2.1909004600890967,4.198446574767336,8.4109005270831,0.7919537499010058,9.52616166249162,9.93028115108509,3.3901178065937794,7.501523747011112,4.690831556503198,4.920775514221041,6.372470925601402,3.590922148807814,7.65138818042702,2.081382037673015,30.570284601233634,0.9712509712509713,10.290271405908332,11.036420186615834,2.58687591618522,9.700515821079374,13.05914636162264,0.0,6.846970215679561
Life course,early identification/intervention,6.869704602702084,0.0,5.09268690160929,6.322711178553364,10.007278020378457,6.71591672263264,5.05050505050505,6.0373216245883645,8.564262555820639,16.999575010624735,7.920034957395674,10.22196261682243,7.150335810413954,0.48583782733323616,12.62268476776836,4.886789379377748,4.775549188156638,5.577244841048523,9.097907481279305,18.941024537236334,16.876799364638142,4.310809354456299,25.270758122743683,0.7303001533630321,5.597928766356449,6.72872042166648,7.127583749109053,2.1169248138870267,7.861472577942363,12.712941774726673,8.439214215387501,9.80810234541578,8.857395925597874,6.770750358451489,21.545532892846882,6.193980907964731,19.77312935789364,9.739205713667353,1.9425019425019425,5.5738970115336794,8.277315139961875,30.180219022160905,10.316421587497112,5.785697755149272,16.16814874696847,0.8558712769599451
Life course,screening,2.289901534234028,0.0,8.148299042574862,8.85179564997471,14.55604075691412,5.7565000479708335,1.6835016835016836,10.428100987925356,9.175995595522114,9.916418756197762,11.197290801835264,4.380841121495327,17.875839526034884,0.48583782733323616,15.456348695226565,8.687625563338221,1.1938872970391594,22.7379981981209,13.063662024401054,15.497201894102455,24.81882259505609,22.272514998024214,30.685920577617328,228.58394800262909,25.890420544398573,23.550521475832678,0.7919537499010058,2.469745616201531,22.75689430457,1.6950589032968897,15.940737962398613,15.13859275053305,7.873240822753666,11.948382985502628,19.390979603562194,22.225460905049918,30.180039546258715,14.338275078454714,29.13752913752914,13.720361874544443,6.772348750877898,31.042510994222646,9.084610054661637,22.316262769861474,25.1504536063954,5.991098938719617
Life course,diagnos*,27.478818410808337,32.36245954692557,37.68588307190874,16.439049064238745,37.29985443959243,40.295500335795836,92.59259259259258,21.405049396267835,34.257050223282555,36.83241252302026,26.764256062923312,16.063084112149532,23.23859138384535,11.174270028664433,34.00396712949844,35.83645544877016,26.26552053486151,26.17014886953537,25.42748501178062,38.743004735256136,45.66663357490321,25.8648561267378,50.541516245487365,7.303001533630322,43.38394793926248,28.036335090277,29.302288746337215,11.995907278693151,30.618366882512362,57.63200271209424,23.911106943597918,37.953091684434966,43.30282452514517,13.939780149753068,56.018385521401896,28.419441813014647,45.790404828806324,19.20787793528839,73.81507381507382,19.723020194657632,22.574495836259658,106.06191256359403,21.710678266225266,35.706020431778356,57.48675110033234,26.287474935198315
Life course,adult(s) / adulthood,25.188916876574307,4.623208506703652,3.0556121409655734,25.290844714213456,19.10480349344978,32.62016693850139,1.6835016835016836,25.79582875960483,37.92744846149141,4.249893752656184,31.133930522176097,43.80841121495327,15.832886437345184,2.429189136666181,22.15409979649141,33.6645490579356,27.459407831900666,13.7286026856579,32.425875381995475,16.358157554885924,22.833316787451604,12.57319395049754,74.90974729241877,106.6238223910027,16.09404520327479,14.0181675451385,13.463213748317099,81.85442613696503,55.237188902910816,4.237647258242224,18.75380936752778,26.652452025586353,47.239444936522,23.498486538155166,21.545532892846882,15.30277636085404,86.37735456343013,31.652418569418895,43.70629370629371,17.579213651760067,38.12581519012742,89.67836509442098,26.022018631149432,47.938638542665394,25.1504536063954,20.051841345918717
Life course,aging / older / elderly,4.579803068468056,4.623208506703652,10.18537380321858,2.5290844714213456,0.9097525473071325,6.71591672263264,10.1010101010101,2.7442371020856204,4.282131277910319,1.4166312508853944,6.00830238147258,18.983644859813083,1.7875839526034885,0.48583782733323616,2.0608464926968755,5.972742574795026,5.969436485195798,0.8580376678536188,3.032635827093102,7.748600947051227,1.9855058076044871,1.436936451485433,18.050541516245488,37.24530782151464,1.3994821915891122,2.24290680722216,5.54367624930704,2.8225664185160357,2.0688085731427273,5.085176709890669,1.875380936752778,1.9189765458422174,6.889085719909457,2.3896765971005256,5.745475438092503,2.5504627268090068,22.895202414403162,6.222270317065252,15.54001554001554,1.7150452343180553,9.029798334503862,8.6229197206174,6.313034105781815,8.926505107944589,6.28761340159885,12.34899985327921
Life course,transition*,2.289901534234028,4.623208506703652,0.0,5.058168942842691,15.920669577874818,3.8376666986472223,0.0,3.841931942919868,6.729063436716217,1.4166312508853944,5.735197727769282,1.4602803738317756,5.362751857810465,0.48583782733323616,22.411705608078517,0.5429765977086388,7.163323782234957,4.290188339268093,3.732474864114587,0.8609556607834696,0.0,3.5923411287135827,11.732851985559567,0.0,4.898187670561892,5.6072670180554,0.7919537499010058,97.37854143880324,8.068353435256636,0.0,9.845749917952084,26.439232409381663,5.90493061706525,7.169029791301577,13.645504165469692,9.473147271004882,11.447601207201581,20.019478411427336,13.597513597513597,8.575226171590275,14.798836159325775,3.4491678882469605,15.243667718839017,7.769365556914735,12.5752268031977,10.514989974079326
Life course,employment / workforce / vocational,4.579803068468056,0.0,2.0370747606437156,5.058168942842691,15.010917030567686,4.797083373309028,0.0,8.781558726673984,6.729063436716217,0.0,7.646930303692375,1.4602803738317756,7.405704946500165,1.4575134819997084,19.062830057446096,7.058695770212304,50.1432664756447,7.293320176755759,6.531831012200527,18.941024537236334,15.884046460835897,7.184682257427165,20.75812274368231,0.7303001533630321,2.7989643831782245,8.4109005270831,8.711491248911063,55.3928659633772,14.274779154684817,0.0,8.908059449575696,15.35181236673774,0.9841551028442083,17.12601561255377,25.1364550416547,10.930554543467172,23.93589343323967,22.183746347797854,27.195027195027194,12.4340779488059,39.3799538476974,24.144175217728723,25.25213642312726,17.026481965153568,7.185843887541543,27.143346212158264
Life course,housing,0.0,4.623208506703652,0.0,0.0,1.819505094614265,0.9594166746618056,0.0,1.6465422612513723,1.2234660794029486,0.0,0.8193139611098974,1.4602803738317756,1.5322148165172758,0.0,0.25760581158710943,0.0,0.0,0.4290188339268094,2.5660764690787787,0.0,0.0,0.35923411287135826,0.0,0.0,0.6997410957945561,0.0,0.0,10.584624069435135,3.310093717028363,0.0,0.0,4.051172707889126,0.9841551028442083,33.85375179225745,0.7181844297615628,1.0930554543467172,1.0406910188365075,14.879342062547344,0.9712509712509713,1.2862839257385414,28.34353366108157,0.8622919720617401,17.091385018092232,5.124475154560783,0.8982304859426928,9.781386022399372
Life course,education* / school(s),11.44950767117014,18.49283402681461,5.09268690160929,13.909964592817401,49.58151382823872,20.147750167897918,16.835016835016834,19.758507135016465,14.681592952835382,12.749681257968552,14.201441992571555,26.28504672897196,20.174161750810796,14.575134819997086,54.61243205646719,22.80501710376283,34.622731614135624,21.021922862413657,15.863018172486996,24.10675850193715,41.69562195969423,18.68017386931063,49.63898916967509,3.651500766815161,22.391715065425796,24.11124817763822,42.765502494654314,101.25957026426278,20.894966588741543,10.170353419781337,23.911106943597918,49.89339019189766,15.746481645507332,36.24342838935797,49.55472565354783,20.403701814472054,33.30211260276824,49.77816253652202,50.50505050505051,23.15311066329374,35.11588241195946,25.868759161852203,43.11340364924167,21.159123218831617,26.946914578280786,24.453465055998436
Life course,mental health / psychiatric,4.579803068468056,13.869625520110958,10.18537380321858,3.7936267071320184,9.55240174672489,2.8782500239854167,3.367003367003367,4.390779363336992,1.2234660794029486,2.833262501770789,4.642779112956085,8.761682242990654,3.0644296330345515,3.400864791332653,10.046626651897268,8.14464896562958,4.775549188156638,1.7160753357072376,3.965754543121749,6.026689625484288,7.9420232304179486,2.1554046772281494,9.927797833935019,2.1909004600890967,9.796375341123785,3.36436021083324,12.671259998416092,12.701548883322161,9.102757721827999,7.627765064836003,2.3442261709409724,5.11727078891258,25.588032673949414,26.684722000955873,16.518241884515945,6.922684544195876,12.488292226038089,23.536413808029437,9.712509712509712,8.146464863010761,21.069529447175682,47.42605846339571,12.62606821156363,15.042814163388105,26.946914578280786,10.148187998239349
Life course,co-occurring / comorbid*,0.0,0.0,0.0,5.058168942842691,0.45487627365356625,11.513000095941667,0.0,8.23271130625686,10.399461674925064,0.0,10.651081494428665,1.4602803738317756,5.362751857810465,0.9716756546664723,1.2880290579355471,6.5157191725036645,10.744985673352435,4.719207173194904,8.864627802272144,10.331467929401636,1.9855058076044871,4.310809354456299,1.8050541516245486,0.7303001533630321,0.0,8.4109005270831,3.167814999604023,4.939491232403062,11.585328009599271,0.8475294516484448,10.783440386328474,0.6396588486140725,6.889085719909457,18.32085391110403,16.518241884515945,10.930554543467172,4.16276407534603,7.845471269343144,2.913752913752914,9.003987480169789,6.019865556335909,25.868759161852203,4.773269689737471,18.67953846662479,20.65930117668194,13.938475081919108
